time,ticker,action,quantity,target_price,executed_price,commission,slippage_cost,total_cost,realized_pnl,cash_balance,holdings_value,portfolio_value,status,notes
2025-01-17,BAC,buy,1135.0,46.61,46.637966,52.93409141,31.74140999999917,52987.025501410004,0.0,94672.80861138017,906006.16,1000678.9686113802,EXECUTED,
2025-01-17,MU,buy,424.0,104.64,104.702784,44.393980416,26.62041599999725,44438.374396416,0.0,50234.43421496417,950844.16,1001078.5942149642,EXECUTED,
2025-01-17,SPY,buy,83.0,596.96,597.318176,49.577408608,29.728607999996484,49626.986016607996,0.0,607.4481983561709,1000443.3,1001050.7481983562,EXECUTED,
2025-02-18,NFLX,buy,5.72148557091379,106.0,106.0636,0.6068413569991719,33.962399999996734,607.448198356171,0.0,-1.1368683772161603e-13,1022386.978690291,1022386.978690291,EXECUTED,Reduced due to cash constraint
2025-02-18,QQQ,sell,7.0,539.73,539.4061620000001,3.775843134000001,2.266865999999368,3779.6189771340005,106.25917489600033,3772.067290866001,1018611.388690291,1022383.455981157,EXECUTED,
2025-02-18,SPY,buy,1.0,610.88,611.2465279999999,0.6112465279999999,0.36652799999990293,611.8577745279999,0.0,3160.209516338001,1019222.878690291,1022383.0882066289,EXECUTED,
2025-02-18,TLT,buy,35.635411884494864,88.54,88.593124,3.1570524638741273,6.693623999999602,3160.2095163380013,0.0,-4.547473508864641e-13,1022362.3584773149,1022362.3584773149,EXECUTED,Reduced due to cash constraint
2025-02-18,NVDA,sell,44.0,141.27,141.18523800000003,6.212150472000001,3.729527999999277,6218.362622472001,181.95173691200216,6205.938321528001,1016228.758477315,1022434.696798843,EXECUTED,
2025-02-18,WMT,sell,78.0,103.72,103.657768,8.085305904,4.854095999999572,8093.391209904001,884.2659532200023,14283.158919624002,1008133.918477315,1022417.077396939,EXECUTED,
2025-02-18,XLF,buy,200.0,51.88,51.911128,10.3822256,6.225599999999076,10392.6078256,0.0,3890.551094024002,1018567.918477315,1022458.469571339,EXECUTED,
2025-02-18,UNH,sell,9.0,510.94,510.633436,4.595700924,2.7590759999998227,4600.296624924,33.2415647279995,8481.656317100002,1014061.3484773149,1022543.004794415,EXECUTED,
2025-02-18,PFE,sell,335.0,25.61,25.594634000000003,8.57420239,5.147609999998881,8582.77659239,-292.5275187899988,17047.28450471,1005498.748477315,1022546.032982025,EXECUTED,
2025-02-18,XOM,sell,58.0,108.63,108.564822,6.296759676000001,3.7803239999993536,6303.056435676001,-159.58453151999947,23337.747421034,999110.628477315,1022448.375898349,EXECUTED,
2025-02-18,LQD,sell,70.0,107.85,107.78529,7.5449703,4.529699999999366,7552.5152703,39.23462970000037,30875.172750734,991582.128477315,1022457.301228049,EXECUTED,
2025-02-18,BA,sell,81.0,185.68,185.56859200000002,15.031055952000003,9.02404799999863,15046.087007952003,1240.2105637680015,45891.197646782006,976599.558477315,1022490.756124097,EXECUTED,
2025-02-18,IVV,sell,6.0,613.86,613.4916840000001,3.6809501040000003,2.209895999999617,3684.6310541040007,72.94929876000106,49568.466800678005,972912.678477315,1022481.145277993,EXECUTED,
2025-02-18,BAC,sell,93.0,46.56,46.532064000000005,4.327481952,2.5980479999997073,4331.809433952,-18.51369879000049,53891.621270726006,968585.388477315,1022477.0097480409,EXECUTED,
2025-02-18,CSCO,sell,231.0,65.3,65.26082,15.075249419999999,9.050580000000409,15090.324669419999,1002.1488532439998,68951.795441306,953665.098477315,1022616.893918621,EXECUTED,
2025-02-18,CVX,buy,4.0,155.34,155.433204,0.621732816,0.3728159999999434,622.3545488159999,0.0,68329.44089249,954289.738477315,1022619.179369805,EXECUTED,
2025-02-18,MU,buy,33.0,102.64,102.701584,3.389152272,2.032271999999878,3392.541424272,0.0,64936.899468218005,957813.8084773151,1022750.7079455331,EXECUTED,
2025-02-18,IWM,buy,38.0,226.15,226.28569,8.59885622,5.156219999999337,8607.45507622,0.0,56329.444391998004,966447.7884773151,1022777.2328693131,EXECUTED,
2025-02-18,JPM,sell,51.0,276.76,276.593944,14.106291144000002,8.468855999998425,14120.397435144001,1110.2992521720007,70421.629244854,952170.338477315,1022591.967722169,EXECUTED,
2025-02-18,MSFT,buy,15.0,408.0,408.2448,6.123672,3.6719999999999686,6129.795671999999,0.0,64291.833572854004,958314.938477315,1022606.7720501691,EXECUTED,
2025-03-18,TLT,sell,78.0,90.14,90.12,7.0293600000000005,1.5599999999996896,7036.389360000001,192.0671999999995,71314.164212854,888368.3063701376,959682.4705829916,EXECUTED,(filled at day low $90.12)
2025-03-18,NVDA,buy,43.0,118.0,118.07079999999999,5.0770444,3.0443999999996265,5082.1214444,0.0,66232.042768454,893331.7963701376,959563.8391385917,EXECUTED,
2025-03-18,PFE,sell,95.0,26.21,26.194274000000004,2.4884560300000005,1.493969999999738,2490.9444860300005,-26.046730829999433,68718.01034242401,890832.3463701375,959550.3567125616,EXECUTED,
2025-03-18,SPY,buy,2.0,564.8,565.02,1.13004,0.44000000000005457,1131.17004,0.0,67586.84030242401,891954.3863701375,959541.2266725615,EXECUTED,(filled at day high $565.02)
2025-03-18,XOM,sell,53.0,114.09,114.02154600000001,6.043141938000001,3.628061999999389,6049.185079938001,143.08992130800107,73623.93909848601,885931.4663701375,959555.4054686235,EXECUTED,
2025-03-18,UNH,sell,5.0,502.24,501.93865600000004,2.5096932800000005,1.5067199999998593,2512.2029732800006,-24.962890139999672,76131.122685206,883412.4663701375,959543.5890553435,EXECUTED,
2025-03-18,XLF,sell,52.0,49.13,49.100522000000005,2.5532271440000005,1.5328559999998674,2555.7803711440006,-48.80015233599943,78681.79660206201,880862.9063701375,959544.7029721995,EXECUTED,
2025-03-18,QQQ,buy,3.0,479.41,479.61,1.43883,0.5999999999999659,1440.26883,0.0,77241.527772062,882286.5263701375,959528.0541421995,EXECUTED,(filled at day high $479.61)
2025-03-18,NFLX,buy,8.0,94.0,94.0564,0.7524512,0.4511999999999716,753.2036512,0.0,76488.324120862,883030.5263701375,959518.8504909994,EXECUTED,
2025-03-18,WMT,buy,72.0,87.44,87.492464,6.299457408,3.7774080000000367,6305.7568654080005,0.0,70182.567255454,889193.0063701376,959375.5736255916,EXECUTED,
2025-03-18,MSFT,sell,7.0,387.07,386.837758,2.707864306,1.6256939999998963,2710.572170306,-338.33718948399974,72887.723697148,886508.3663701375,959396.0900672856,EXECUTED,
2025-03-18,CSCO,buy,13.0,60.67,60.706402,0.789183226,0.47322599999994,789.972409226,0.0,72097.751287922,887292.2663701376,959390.0176580596,EXECUTED,
2025-03-18,LQD,sell,24.0,108.14,108.07511600000001,2.5938027840000006,1.557215999999812,2596.3965867840006,20.40074121600037,74688.960269138,884689.9463701375,959378.9066392755,EXECUTED,
2025-03-18,JPM,buy,23.0,234.32,234.460592,5.392593616,3.233615999999955,5397.986209616,0.0,69290.97405952199,890094.2563701376,959385.2304296596,EXECUTED,
2025-03-18,IWM,buy,17.0,203.85,203.92,3.46664,1.189999999999884,3470.10664,0.0,65820.867419522,893548.8263701375,959369.6937896595,EXECUTED,(filled at day high $203.92)
2025-03-18,IVV,sell,3.0,565.78,565.440532,1.6963215959999998,1.0184040000000323,1698.0179175959997,-107.53465316399979,67515.49269392599,891863.0363701376,959378.5290640636,EXECUTED,
2025-03-18,CVX,sell,22.0,159.74,159.644156,3.512171432,2.108567999999991,3515.683603432,2.1957840520008176,71024.151954494,888325.2163701376,959349.3683246316,EXECUTED,
2025-03-18,BAC,buy,66.0,41.72,41.745031999999995,2.755172112,1.6521119999997325,2757.9272841119996,0.0,68266.224670382,891074.1163701375,959340.3410405195,EXECUTED,
2025-03-18,MU,sell,12.0,101.9,101.83886000000001,1.2220663200000002,0.7336799999999357,1223.2883863200002,-36.845587728000055,69487.068924062,889853.4763701375,959340.5452941995,EXECUTED,
2025-03-18,BA,buy,32.0,161.44,161.53686399999998,5.169179647999999,3.0996479999994335,5174.348827647999,0.0,64312.720096414,895023.7163701375,959336.4364665515,EXECUTED,
2025-04-15,TLT,sell,3.0,87.15,87.09771,0.26129313000000004,0.15686999999999784,261.55442313000003,-1.6706031300000177,64573.751933284,851151.7005079847,915725.4524412687,EXECUTED,
2025-04-15,XOM,buy,29.0,103.64,103.70218399999999,3.0073633359999996,1.8033359999996463,3010.3706993359992,0.0,61563.38123394801,854141.6005079848,915704.9817419328,EXECUTED,
2025-04-15,QQQ,buy,2.0,458.54,458.81512399999997,0.9176302479999999,0.5502479999998968,918.547878248,0.0,60644.83335570001,855057.5805079847,915702.4138636847,EXECUTED,
2025-04-15,SPY,sell,1.0,539.67,539.346198,0.5393461979999999,0.3238020000000006,539.8855441979999,-59.10864237399994,61183.64020750201,854519.9705079847,915703.6107154868,EXECUTED,
2025-04-15,XLF,sell,6.0,47.42,47.39154800000001,0.2843492880000001,0.17071199999996622,284.63363728800005,-15.874376963999907,61467.70514621401,854236.3505079848,915704.0556541987,EXECUTED,
2025-04-15,UNH,sell,20.0,592.24,591.8846560000001,11.837693120000003,7.10687999999891,11849.530813120002,1697.2695194400021,73293.56057309402,842564.5505079847,915858.1110810788,EXECUTED,
2025-04-15,WMT,sell,71.0,94.82,94.763108,6.728180668,4.039331999999334,6734.908848668,174.01941315000113,80015.01306042602,835892.6805079847,915907.6935684107,EXECUTED,
2025-04-15,NVDA,buy,12.0,110.97,111.036582,1.332438984,0.7989839999999617,1333.7714229839999,0.0,78681.24163744201,837239.0805079847,915920.3221454268,EXECUTED,
2025-04-15,NFLX,sell,17.0,95.0,94.94300000000001,1.6140310000000002,0.9689999999997951,1615.6450310000002,148.4174360039999,80293.65860644201,835579.3705079848,915873.0291144268,EXECUTED,
2025-04-15,PFE,buy,188.0,22.17,22.183302,4.170460776,2.5007759999999024,4174.631236776,0.0,76119.02736966602,839798.0905079847,915917.1178776508,EXECUTED,
2025-04-15,MSFT,sell,4.0,388.51,388.276894,1.5531075760000002,0.9324239999998554,1554.660683576,-187.58474939199982,77670.58183809002,838255.1705079847,915925.7523460747,EXECUTED,
2025-04-15,IVV,sell,1.0,542.16,541.834704,0.541834704,0.32529599999998027,542.376538704,-59.42710655999997,78211.87470738601,837714.9805079846,915926.8552153707,EXECUTED,
2025-04-15,BA,sell,3.0,155.28,155.28,0.46584000000000003,0.0,466.30584000000005,-44.84118563999999,78677.24886738602,837248.4205079847,915925.6693753707,EXECUTED,(filled at day low $155.28)
2025-04-15,JPM,sell,14.0,236.1,235.95834000000002,3.30341676,1.9832399999996255,3306.72017676,-263.54152753599965,81977.36221062602,833984.6005079848,915961.9627186108,EXECUTED,
2025-04-15,IWM,buy,6.0,186.34,186.45180399999998,1.1187108239999999,0.6708239999998682,1119.8295348239997,0.0,80857.53267580201,835105.1605079847,915962.6931837867,EXECUTED,
2025-04-15,LQD,sell,24.0,105.93,105.88,2.54112,1.2000000000002728,2543.6611199999998,-32.229359999999815,83396.11155580201,832550.3605079846,915946.4720637867,EXECUTED,(filled at day low $105.88)
2025-04-15,CVX,buy,41.0,134.32,134.400592,5.510424272,3.304271999999827,5515.934696271999,0.0,77880.17685953001,838066.5005079847,915946.6773675147,EXECUTED,
2025-04-15,CSCO,sell,3.0,57.87,57.835278,0.173505834,0.1041659999999851,173.679339834,-9.239429201999968,78053.509187696,837894.9005079847,915948.4096956807,EXECUTED,
2025-04-15,BAC,buy,71.0,37.8,37.82267999999999,2.6854102799999993,1.6102799999995767,2688.095690279999,0.0,75365.41349741601,840592.1905079846,915957.6040054006,EXECUTED,
2025-04-15,MU,buy,153.0,71.12,71.162672,10.887888816,6.528815999999395,10898.776704816,0.0,64466.63679260001,851461.3105079846,915927.9473005846,EXECUTED,
2025-05-14,PFE,buy,199.0,22.86,22.873715999999998,4.551869484,2.729483999999747,4556.421353484,0.0,59910.21543911601,926194.8463311972,986105.0617703132,EXECUTED,
2025-05-14,NVDA,sell,52.0,133.2,133.12008,6.92224416,4.15583999999933,6929.166404160001,-203.93495688799976,66825.537354956,919157.1663311971,985982.7036861532,EXECUTED,
2025-05-14,XLF,buy,3.0,51.11,51.140665999999996,0.15342199799999998,0.09199799999998959,153.57541999799997,0.0,66671.961934958,919309.986331197,985981.948266155,EXECUTED,
2025-05-14,WMT,buy,39.0,96.03,96.08761799999999,3.747417102,2.247101999999643,3751.1645191019998,0.0,62920.797415856,923086.3563311971,986007.1537470531,EXECUTED,
2025-05-14,UNH,buy,76.0,321.45,321.64286999999996,24.44485812,14.65811999999778,24469.30297812,0.0,38451.49443773601,946495.1163311971,984946.6107689331,EXECUTED,
2025-05-14,TLT,buy,67.0,85.75,85.80144999999999,5.748697149999999,3.447149999999226,5754.445847149999,0.0,32697.048590586008,952211.556331197,984908.6049217831,EXECUTED,
2025-05-14,SPY,sell,1.0,587.81,587.457314,0.587457314,0.35268599999994876,588.044771314,-11.045637489999876,33283.91844727201,951623.9663311971,984907.8847784691,EXECUTED,
2025-05-14,QQQ,sell,2.0,516.77,516.459938,1.032919876,0.6201240000000325,1033.952795876,-15.48679129600032,34315.80540339601,950586.6063311971,984902.4117345931,EXECUTED,
2025-05-14,MU,sell,102.0,96.3,96.24222,9.81670644,5.893559999999383,9826.52314644,-883.4739184080008,44122.695136956005,940863.9663311971,984986.6614681531,EXECUTED,
2025-05-14,NFLX,sell,22.721485570913792,112.96,112.892224,2.565079038684368,5.625407999999581,2567.644117723052,426.80353379751205,46685.20909660169,938248.7233419849,984933.9324385866,EXECUTED,Reduced to available position
2025-05-14,LQD,buy,37.0,106.58,106.643948,3.945826076,2.3660759999998646,3949.7719020759996,0.0,42735.43719452569,942175.903341985,984911.3405365107,EXECUTED,
2025-05-14,JPM,buy,3.0,263.0,263.1578,0.7894734000000001,0.47340000000002647,790.2628734000001,0.0,41945.17432112569,942972.823341985,984917.9976631107,EXECUTED,
2025-05-14,IWM,sell,1.0,208.04,207.915176,0.207915176,0.12482399999998961,208.123091176,-19.48970917599999,42152.88158194969,942766.043341985,984918.9249239346,EXECUTED,
2025-05-14,CVX,buy,11.0,141.76,141.84505599999997,1.5602956159999997,0.9356159999997828,1561.8559116159997,0.0,40591.025670333685,944324.413341985,984915.4390123186,EXECUTED,
2025-05-14,CSCO,buy,16.0,61.63,61.666978,0.9866716480000001,0.5916479999999638,987.658319648,0.0,39603.36735068569,945305.053341985,984908.4206926706,EXECUTED,
2025-05-14,BAC,sell,85.0,44.19,44.163486,3.75389631,2.2536899999998994,3757.65020631,-218.0489234200004,43353.50976437569,941502.1533419851,984855.6631063607,EXECUTED,
2025-05-14,BA,sell,55.0,205.8,205.67652000000004,11.312208600000002,6.791399999998475,11323.520808600002,1946.9483880000007,54654.406155775694,930242.5533419851,984896.9594977607,EXECUTED,
2025-05-14,MSFT,sell,6.0,448.14,448.14,2.6888400000000003,0.0,2691.52884,77.44233327600068,57340.557315775695,927524.9133419851,984865.4706577607,EXECUTED,(filled at day low $448.14)
2025-05-14,XOM,buy,4.0,108.86,108.86,0.43544,0.0,435.87544,0.0,56904.68187577569,927958.8333419851,984863.5152177608,EXECUTED,(filled at day high $108.86)
2025-06-12,PFE,sell,107.0,24.53,24.53,2.62471,0.0,2627.33471,-207.23608487999945,59526.767165775695,961539.9288539714,1021066.6960197471,EXECUTED,(filled at day low $24.53)
2025-06-12,TLT,buy,7.0,86.89,86.942134,0.608594938,0.3649379999999667,609.203532938,0.0,58917.56363283769,962150.1188539715,1021067.6824868092,EXECUTED,
2025-06-12,NVDA,sell,17.0,141.97,141.884818,2.412041906,1.4480940000000544,2414.453947906,82.18050185600032,61327.19349693169,959685.1188539715,1021012.3123509032,EXECUTED,
2025-06-12,XLF,buy,27.0,50.7,50.73042,1.3697213400000001,0.8213399999999851,1371.0910613400001,0.0,59956.102435591696,961062.1188539715,1021018.2212895632,EXECUTED,
2025-06-12,XOM,buy,10.0,108.92,108.98535199999999,1.08985352,0.6535199999999008,1090.9433735199998,0.0,58865.159062071696,962159.4188539714,1021024.5779160431,EXECUTED,
2025-06-12,NFLX,sell,0.0,122.26,0.0,0.0,0.0,0.0,0.0,58865.159062071696,962159.4188539714,1021024.5779160431,REJECTED,No position to sell (shorting disabled)
2025-06-12,WMT,buy,18.0,94.89,94.946934,1.7090448120000001,1.0248119999999687,1710.753856812,0.0,57154.405205259696,963866.3588539715,1021020.7640592312,EXECUTED,
2025-06-12,MU,sell,60.0,114.11,114.04153400000001,6.8424920400000016,4.107959999999196,6849.334532040001,547.2003409200006,63990.054753219694,956895.5588539714,1020885.6136071911,EXECUTED,
2025-06-12,UNH,buy,11.0,311.4,311.58683999999994,3.4274552399999996,2.0552399999995714,3430.8826952399995,0.0,60559.1720579797,960399.0588539714,1020958.2309119512,EXECUTED,
2025-06-12,LQD,buy,5.0,108.23,108.294938,0.54147469,0.3246899999999897,542.01616469,0.0,60017.155893289695,960941.2588539714,1020958.4147472611,EXECUTED,
2025-06-12,JPM,buy,4.0,266.86,267.020116,1.068080464,0.640463999999838,1069.148544464,0.0,58948.0073488257,962014.2188539713,1020962.226202797,EXECUTED,
2025-06-12,CSCO,buy,5.0,64.32,64.35859199999999,0.32179295999999996,0.19295999999997093,322.1147529599999,0.0,58625.8925958657,962339.7188539713,1020965.611449837,EXECUTED,
2025-06-12,BA,buy,13.0,202.17,202.29130199999997,2.629786926,1.5769259999998155,2632.416712926,0.0,55993.475882939696,964988.4688539713,1020981.944736911,EXECUTED,
2025-06-12,BAC,buy,33.0,44.4,44.42664,1.4660791199999998,0.8791200000000146,1467.5451991199998,0.0,54525.93068381969,966460.9288539713,1020986.859537791,EXECUTED,
2025-06-12,IWM,buy,1.0,212.17,212.29730199999997,0.21229730199999997,0.12730199999998604,212.50959930199997,0.0,54313.42108451769,966673.7088539712,1020987.129938489,EXECUTED,
2025-06-12,CVX,buy,9.0,144.5,144.58669999999998,1.3012803,0.7802999999998121,1302.5815802999998,0.0,53010.83950421769,967978.4388539712,1020989.2783581889,EXECUTED,
2025-06-12,IVV,buy,1.0,602.97,603.331782,0.603331782,0.3617819999999483,603.935113782,0.0,52406.904390435695,968584.9488539712,1020991.8532444069,EXECUTED,
2025-06-12,MSFT,sell,3.0,475.02,474.734988,1.424204964,0.8550359999999841,1425.629168964,118.42634567400023,53829.6851494717,967148.3388539712,1020978.024003443,EXECUTED,
2025-07-14,NVDA,sell,34.0,165.37,165.270778,5.619206452,3.3735479999999143,5624.825658452,958.6885210720011,59443.272395019696,999623.5976114316,1059066.8700064514,EXECUTED,
2025-07-14,MU,buy,7.0,120.38,120.44,0.8430799999999999,0.4200000000000159,843.9230799999999,0.0,58599.349315019695,1000453.8676114316,1059053.2169264513,EXECUTED,(filled at day high $120.44)
2025-07-14,PFE,sell,2.0,25.58,25.564652,0.051129304,0.030695999999998946,51.180433304,-1.8063369839999908,58650.427489715694,1000403.1676114316,1059053.5951011472,EXECUTED,
2025-07-14,SPY,buy,1.0,623.16,623.5338959999999,0.623533896,0.37389599999994516,624.1574298959999,0.0,58026.2700598197,1001027.9776114315,1059054.2476712512,EXECUTED,
2025-07-14,NFLX,buy,19.0,124.49,124.56469399999999,2.3667291859999997,1.4191859999998826,2369.0959151859997,0.0,55657.1741446337,1003425.7776114315,1059082.9517560652,EXECUTED,
2025-07-14,UNH,buy,13.0,301.64,301.82098399999995,3.9236727919999996,2.3527919999995675,3927.5964647919996,0.0,51729.5776798417,1007333.3176114316,1059062.8952912732,EXECUTED,
2025-07-14,WMT,buy,26.0,94.51,94.566706,2.458734356,1.4743559999997728,2461.193090356,0.0,49268.3845894857,1009823.5976114315,1059091.982200917,EXECUTED,
2025-07-14,XOM,sell,4.0,115.23,115.16086200000001,0.46064344800000007,0.27655199999998104,461.104091448,15.351946080000062,49728.5673940377,1009367.9176114316,1059096.4850054693,EXECUTED,
2025-07-14,IVV,buy,2.0,626.17,626.5457019999999,1.2530914039999999,0.7514039999998658,1254.3444954039999,0.0,48474.2228986337,1010623.3976114315,1059097.6205100652,EXECUTED,
2025-07-14,TLT,buy,43.0,85.54,85.591324,3.680426932,2.206931999999739,3684.107358932,0.0,44790.1155397017,1014304.6276114315,1059094.7431511332,EXECUTED,
2025-07-14,BAC,sell,25.0,46.81,46.78191400000001,1.1695478500000003,0.7021499999998682,1170.7173978500002,1.2632029999999759,45958.4938418517,1013127.8776114315,1059086.3714532831,EXECUTED,
2025-07-14,MSFT,sell,3.0,501.52,501.219088,1.5036572639999999,0.9027359999999476,1505.1609212639999,197.7991933740002,47460.6474485877,1011618.8176114316,1059079.4650600194,EXECUTED,
2025-07-14,JPM,sell,4.0,287.07,286.897758,1.147591032,0.6889679999999316,1148.738623032,128.25633503200004,48607.0908895557,1010464.0176114315,1059071.1085009873,EXECUTED,
2025-07-14,IWM,sell,1.0,221.37,221.23717800000003,0.22123717800000003,0.13282199999997601,221.45841517800002,-6.18102917799996,48828.1068303777,1010240.8276114314,1059068.934441809,EXECUTED,
2025-07-14,LQD,buy,29.0,108.02,108.08481199999999,3.1344595479999993,1.8795479999996871,3137.5940075479994,0.0,45690.512822829696,1013374.2776114314,1059064.790434261,EXECUTED,
2025-07-14,CVX,sell,7.0,154.9,154.80706,1.08364942,0.6505799999999908,1084.73306942,-33.12715376599999,46773.07859340969,1012312.7276114315,1059085.8062048412,EXECUTED,
2025-07-14,CSCO,sell,35.0,67.83,67.789302,2.3726255700000003,1.4244299999997168,2374.99819557,240.24910847000046,49143.331537839695,1009939.0276114315,1059082.3591492712,EXECUTED,
2025-07-14,BA,sell,27.0,231.4,231.26116000000002,6.2440513200000005,3.7486799999996663,6250.29537132,1645.8691579200004,55381.138806519695,1003715.2576114316,1059096.3964179514,EXECUTED,
2025-07-14,XLF,buy,30.0,52.15,52.18129,1.5654386999999998,0.9386999999999546,1567.0041386999999,0.0,53814.13466781969,1005291.7576114318,1059105.8922792515,EXECUTED,
2025-08-11,QQQ,sell,2.0,574.69,574.3451860000001,1.1486903720000003,0.6896279999998569,1149.8390623720002,100.16793420800013,54961.67634944769,1009819.8986445859,1064781.5749940337,EXECUTED,
2025-08-11,SPY,sell,4.0,637.46,637.077524,2.5483100960000002,1.5299039999999877,2550.858406096,154.09980920000044,57507.438135351695,1007276.2186445859,1064783.6567799377,EXECUTED,
2025-08-11,XOM,buy,51.0,107.11,107.17426599999999,5.465887565999999,3.277565999999453,5471.353453565999,0.0,52036.084681785695,1012673.548644586,1064709.6333263717,EXECUTED,
2025-08-11,PFE,buy,61.0,24.6,24.61476,1.50150036,0.9003599999999388,1503.00186036,0.0,50533.0828214257,1014172.9286445861,1064706.0114660119,EXECUTED,
2025-08-11,XLF,buy,6.0,51.96,51.991175999999996,0.311947056,0.1870559999999699,312.259003056,0.0,50220.823818369696,1014483.9086445861,1064704.7324629559,EXECUTED,
2025-08-11,WMT,sell,36.0,103.9,103.83766000000001,3.7381557600000006,2.2442399999997065,3741.8939157600007,414.59238352800094,53955.241422609695,1010742.068644586,1064697.3100671957,EXECUTED,
2025-08-11,UNH,buy,35.0,253.87,254.02232199999997,8.89078127,5.331269999998938,8899.67205127,0.0,45055.5693713397,1019575.018644586,1064630.5880159256,EXECUTED,
2025-08-11,TLT,sell,23.0,87.54,87.48747600000002,2.0122119480000005,1.208051999999796,2014.2241599480003,-3.852303947999644,47065.7691073917,1017565.048644586,1064630.8177519776,EXECUTED,
2025-08-11,NVDA,sell,30.0,182.05,181.94077000000001,5.4582231000000005,3.2768999999998982,5463.681323100001,1345.5012964799998,52518.5339842917,1012103.248644586,1064621.7826288776,EXECUTED,
2025-08-11,LQD,buy,6.0,109.57,109.63574199999998,0.6578144519999999,0.39445199999991587,658.4722664519999,0.0,51860.0617178397,1012760.7286445859,1064620.7903624256,EXECUTED,
2025-08-11,CVX,sell,4.0,155.34,155.24679600000002,0.6209871840000001,0.3728159999999434,621.6081711840001,-17.17261709599984,52480.4279146557,1012146.9286445859,1064627.3565592417,EXECUTED,
2025-08-11,CSCO,sell,29.0,72.3,72.25662,2.09544198,1.2580199999999735,2097.53742198,328.48621679600024,54573.7744526757,1010097.4986445858,1064671.2730972616,EXECUTED,
2025-08-11,BAC,buy,31.0,46.06,46.087635999999996,1.4287167159999998,0.856715999999814,1430.145432716,0.0,53143.6290199597,1011528.4586445859,1064672.0876645455,EXECUTED,
2025-08-11,BA,buy,8.0,229.0,229.13739999999999,1.8330992,1.0991999999998825,1834.9322992,0.0,51308.6967207597,1013336.1386445861,1064644.8353653457,EXECUTED,
2025-08-11,MU,sell,16.0,124.97,124.89501800000001,1.9983202880000002,1.199711999999863,2000.3186082880002,319.402179168,53305.0186884717,1011356.6186445861,1064661.6373330578,EXECUTED,
2025-08-11,NFLX,buy,4.0,121.4,121.47283999999999,0.48589136,0.29135999999994056,486.37725135999995,0.0,52818.6414371117,1011843.9386445859,1064662.5800816976,EXECUTED,
